region_id,tree_index,leaf_id,leaf_region_id,conditions,description,lower_bounds,upper_bounds,class_counts,class_distribution,support,coverage,dominant_class,dominant_class_index,dominant_probability,target_class,target_class_index,target_probability,prior_probability,lift,entropy,js_divergence,score
32,4,14,tree_4_leaf_14,"('bool__adult_male_1 <= 0.500000', 'num__sibsp <= 2.701140', 'num__parch <= 3.870889', 'num__fare > -0.131001', 'num__pclass <= 0.229006', 'cat__who_woman > 0.500000')",bool__adult_male_1 <= 0.500000 AND num__sibsp <= 2.701140 AND num__parch <= 3.870889 AND num__fare > -0.131001 AND num__pclass <= 0.229006 AND cat__who_woman > 0.500000,"{'num__fare': -0.13100146502256393, 'cat__who_woman': 0.5}","{'bool__adult_male_1': 0.5, 'num__sibsp': 2.7011396884918213, 'num__parch': 3.870888590812683, 'num__pclass': 0.22900621592998505}",[  4. 112.],[0.03448276 0.96551724],116,0.13019079685746351,1,1,0.9655172413793104,1,1,0.9655172413793104,0.3838383838383838,2.5154264972776774,0.21639693245126462,0.32152309387677136,0.8119994792042444
10,37,47,tree_37_leaf_47,"('bool__adult_male_1 > 0.500000', 'num__fare <= -0.119509', 'cat__embarked_C <= 0.500000', 'cat__embark_town_Southampton > 0.500000', 'num__parch <= 0.146978', 'num__age > -0.988411')",bool__adult_male_1 > 0.500000 AND num__fare <= -0.119509 AND cat__embarked_C <= 0.500000 AND cat__embark_town_Southampton > 0.500000 AND num__parch <= 0.146978 AND num__age > -0.988411,"{'bool__adult_male_1': 0.5, 'cat__embark_town_Southampton': 0.5, 'num__age': -0.988410621881485}","{'num__fare': -0.11950859054923058, 'cat__embarked_C': 0.5, 'num__parch': 0.14697812497615814}",[267.  28.],[0.90508475 0.09491525],295,0.33108866442199775,0,0,0.9050847457627119,0,0,0.9050847457627119,0.6161616161616161,1.4689080300083357,0.452666901611272,0.08731501274610892,0.8096928614188408
33,18,16,tree_18_leaf_16,"('cat__who_man <= 0.500000', 'cat__class_Third <= 0.500000', 'num__fare > -0.067410', 'num__age > -2.064308')",cat__who_man <= 0.500000 AND cat__class_Third <= 0.500000 AND num__fare > -0.067410 AND num__age > -2.064308,"{'num__fare': -0.06741008535027504, 'num__age': -2.0643084049224854}","{'cat__who_man': 0.5, 'cat__class_Third': 0.5}",[  1. 101.],[0.00980392 0.99019608],102,0.11447811447811448,1,1,0.9901960784313726,1,1,0.9901960784313726,0.3838383838383838,2.5797213622291024,0.07949044238393407,0.37648742938077207,0.7930858207347661
34,6,31,tree_6_leaf_31,"('bool__adult_male_1 <= 0.500000', 'cat__class_First > 0.500000', 'cat__who_woman > 0.500000')",bool__adult_male_1 <= 0.500000 AND cat__class_First > 0.500000 AND cat__who_woman > 0.500000,"{'cat__class_First': 0.5, 'cat__who_woman': 0.5}",{'bool__adult_male_1': 0.5},[ 2. 89.],[0.02197802 0.97802198],91,0.10213243546576879,1,1,0.978021978021978,1,1,0.978021978021978,0.3838383838383838,2.5480046269519954,0.15240699892386775,0.34680960037995273,0.7343134594085162
35,36,10,tree_36_leaf_10,"('cat__sex_male <= 0.500000', 'cat__class_Third <= 0.500000', 'cat__class_First > 0.500000')",cat__sex_male <= 0.500000 AND cat__class_Third <= 0.500000 AND cat__class_First > 0.500000,{'cat__class_First': 0.5},"{'cat__sex_male': 0.5, 'cat__class_Third': 0.5}",[ 3. 91.],[0.03191489 0.96808511],94,0.10549943883277217,1,1,0.9680851063829787,1,1,0.9680851063829787,0.3838383838383838,2.5221164613661817,0.20390587550482003,0.32641208085434115,0.7341039924796489
36,32,10,tree_32_leaf_10,"('cat__sex_male <= 0.500000', 'cat__class_Third <= 0.500000', 'cat__deck_E <= 0.500000', 'num__fare > -0.067410', 'cat__who_child <= 0.500000')",cat__sex_male <= 0.500000 AND cat__class_Third <= 0.500000 AND cat__deck_E <= 0.500000 AND num__fare > -0.067410 AND cat__who_child <= 0.500000,{'num__fare': -0.06741008535027504},"{'cat__sex_male': 0.5, 'cat__class_Third': 0.5, 'cat__deck_E': 0.5, 'cat__who_child': 0.5}",[ 1. 82.],[0.01204819 0.98795181],83,0.0931537598204265,1,1,0.9879518072289156,1,1,0.9879518072289156,0.3838383838383838,2.573874445149017,0.09408443883267345,0.3704590066231046,0.7128082411601143
37,0,10,tree_0_leaf_10,"('bool__adult_male_1 <= 0.500000', 'num__pclass <= 0.229006', 'cat__embark_town_Southampton > 0.500000', 'cat__sex_male <= 0.500000', 'cat__who_woman > 0.500000', 'cat__deck_E <= 0.500000')",bool__adult_male_1 <= 0.500000 AND num__pclass <= 0.229006 AND cat__embark_town_Southampton > 0.500000 AND cat__sex_male <= 0.500000 AND cat__who_woman > 0.500000 AND cat__deck_E <= 0.500000,"{'cat__embark_town_Southampton': 0.5, 'cat__who_woman': 0.5}","{'bool__adult_male_1': 0.5, 'num__pclass': 0.22900621592998505, 'cat__sex_male': 0.5, 'cat__deck_E': 0.5}",[ 6. 91.],[0.06185567 0.93814433],97,0.10886644219977554,1,1,0.9381443298969072,1,1,0.9381443298969072,0.3838383838383838,2.4441128594682584,0.3347676126777638,0.27612912657628075,0.7086331259547085
38,20,9,tree_20_leaf_9,"('bool__alone_1 <= 0.500000', 'cat__who_man <= 0.500000', 'cat__class_Third <= 0.500000', 'num__fare > -0.122403')",bool__alone_1 <= 0.500000 AND cat__who_man <= 0.500000 AND cat__class_Third <= 0.500000 AND num__fare > -0.122403,{'num__fare': -0.12240295112133026},"{'bool__alone_1': 0.5, 'cat__who_man': 0.5, 'cat__class_Third': 0.5}",[ 2. 83.],[0.02352941 0.97647059],85,0.09539842873176206,1,1,0.9764705882352941,1,1,0.9764705882352941,0.3838383838383838,2.543962848297214,0.16082302082246938,0.3434479194281762,0.7078760624914373
39,24,18,tree_24_leaf_18,"('cat__who_man <= 0.500000', 'num__sibsp <= 1.793801', 'num__fare > 0.067618', 'cat__who_woman > 0.500000')",cat__who_man <= 0.500000 AND num__sibsp <= 1.793801 AND num__fare > 0.067618 AND cat__who_woman > 0.500000,"{'num__fare': 0.06761816143989563, 'cat__who_woman': 0.5}","{'cat__who_man': 0.5, 'num__sibsp': 1.7938011288642883}",[ 3. 84.],[0.03448276 0.96551724],87,0.09764309764309764,1,1,0.9655172413793104,1,1,0.9655172413793104,0.3838383838383838,2.5154264972776774,0.21639693245126462,0.32152309387677136,0.7032121768506098
40,27,61,tree_27_leaf_61,"('num__fare > 0.404161', 'cat__sex_female > 0.500000', 'num__pclass <= 0.229006')",num__fare > 0.404161 AND cat__sex_female > 0.500000 AND num__pclass <= 0.229006,"{'num__fare': 0.40416139364242554, 'cat__sex_female': 0.5}",{'num__pclass': 0.22900621592998505},[ 2. 78.],[0.025 0.975],80,0.08978675645342311,1,1,0.975,1,1,0.975,0.3838383838383838,2.5401315789473684,0.16866093149667025,0.3403275303208192,0.685071155412578
41,7,70,tree_7_leaf_70,"('bool__adult_male_0 > 0.500000', 'num__sibsp <= 1.793801', 'cat__class_First > 0.500000', 'cat__who_child <= 0.500000', 'cat__deck_A <= 0.500000', 'num__age <= 1.547634')",bool__adult_male_0 > 0.500000 AND num__sibsp <= 1.793801 AND cat__class_First > 0.500000 AND cat__who_child <= 0.500000 AND cat__deck_A <= 0.500000 AND num__age <= 1.547634,"{'bool__adult_male_0': 0.5, 'cat__class_First': 0.5}","{'num__sibsp': 1.7938011288642883, 'cat__who_child': 0.5, 'cat__deck_A': 0.5, 'num__age': 1.5476341843605042}",[ 1. 72.],[0.01369863 0.98630137],73,0.0819304152637486,1,1,0.9863013698630136,1,1,0.9863013698630136,0.3838383838383838,2.56957462148522,0.10441907800540785,0.3662192161484148,0.6666925444915691
42,37,13,tree_37_leaf_13,"('bool__adult_male_1 <= 0.500000', 'num__pclass <= 0.229006', 'cat__deck_C > 0.500000', 'num__fare <= 2.222785', 'num__sibsp <= 0.886463', 'num__age <= 1.048110')",bool__adult_male_1 <= 0.500000 AND num__pclass <= 0.229006 AND cat__deck_C > 0.500000 AND num__fare <= 2.222785 AND num__sibsp <= 0.886463 AND num__age <= 1.048110,{'cat__deck_C': 0.5},"{'bool__adult_male_1': 0.5, 'num__pclass': 0.22900621592998505, 'num__fare': 2.222784638404846, 'num__sibsp': 0.8864626288414001, 'num__age': 1.0481102466583252}",[ 4. 78.],[0.04878049 0.95121951],82,0.0920314253647587,1,1,0.9512195121951219,1,1,0.9512195121951219,0.3838383838383838,2.4781771501925545,0.2811937964320427,0.29648028896494677,0.6663851201243355
43,38,31,tree_38_leaf_31,"('bool__adult_male_1 <= 0.500000', 'cat__class_Second > 0.500000', 'num__parch > 0.146978')",bool__adult_male_1 <= 0.500000 AND cat__class_Second > 0.500000 AND num__parch > 0.146978,"{'cat__class_Second': 0.5, 'num__parch': 0.14697812497615814}",{'bool__adult_male_1': 0.5},[ 1. 39.],[0.025 0.975],40,0.04489337822671156,1,1,0.975,1,1,0.975,0.3838383838383838,2.5401315789473684,0.16866093149667025,0.3403275303208192,0.4844184595875371
44,9,65,tree_9_leaf_65,"('cat__who_woman > 0.500000', 'num__pclass <= 0.229006', 'cat__embark_town_Cherbourg > 0.500000', 'bool__alone_0 > 0.500000')",cat__who_woman > 0.500000 AND num__pclass <= 0.229006 AND cat__embark_town_Cherbourg > 0.500000 AND bool__alone_0 > 0.500000,"{'cat__who_woman': 0.5, 'cat__embark_town_Cherbourg': 0.5, 'bool__alone_0': 0.5}",{'num__pclass': 0.22900621592998505},[ 0. 28.],[0. 1.],28,0.031425364758698095,1,1,1.0,1,1,1.0,0.3838383838383838,2.605263157894737,-0.0,0.41059169461184564,0.42216071922889187
45,11,9,tree_11_leaf_9,"('cat__who_man <= 0.500000', 'cat__class_First <= 0.500000', 'cat__class_Third <= 0.500000', 'num__fare > -0.418383', 'cat__embark_town_Queenstown <= 0.500000', 'num__parch <= 0.146978')",cat__who_man <= 0.500000 AND cat__class_First <= 0.500000 AND cat__class_Third <= 0.500000 AND num__fare > -0.418383 AND cat__embark_town_Queenstown <= 0.500000 AND num__parch <= 0.146978,{'num__fare': -0.418382853269577},"{'cat__who_man': 0.5, 'cat__class_First': 0.5, 'cat__class_Third': 0.5, 'cat__embark_town_Queenstown': 0.5, 'num__parch': 0.14697812497615814}",[ 4. 31.],[0.11428571 0.88571429],35,0.03928170594837262,1,1,0.8857142857142857,1,1,0.8857142857142857,0.3838383838383838,2.3075187969924813,0.512709142030877,0.2102254492775512,0.3873126937114835
11,28,18,tree_28_leaf_18,"('cat__who_woman <= 0.500000', 'cat__embark_town_Cherbourg <= 0.500000', 'bool__adult_male_1 > 0.500000', 'cat__class_Third <= 0.500000', 'num__pclass > -0.967736', 'num__age <= 0.394887')",cat__who_woman <= 0.500000 AND cat__embark_town_Cherbourg <= 0.500000 AND bool__adult_male_1 > 0.500000 AND cat__class_Third <= 0.500000 AND num__pclass > -0.967736 AND num__age <= 0.394887,"{'bool__adult_male_1': 0.5, 'num__pclass': -0.9677358716726303}","{'cat__who_woman': 0.5, 'cat__embark_town_Cherbourg': 0.5, 'cat__class_Third': 0.5, 'num__age': 0.3948865681886673}",[54.  5.],[0.91525424 0.08474576],59,0.06621773288439955,0,0,0.9152542372881356,0,0,0.9152542372881356,0.6161616161616161,1.485412614615171,0.4186843105268563,0.09572253454873723,0.36997077196383854
46,35,80,tree_35_leaf_80,"('bool__adult_male_0 > 0.500000', 'cat__class_Second > 0.500000', 'num__age <= 2.047158', 'num__fare <= -0.122403', 'bool__alone_1 > 0.500000', 'cat__embarked_S > 0.500000')",bool__adult_male_0 > 0.500000 AND cat__class_Second > 0.500000 AND num__age <= 2.047158 AND num__fare <= -0.122403 AND bool__alone_1 > 0.500000 AND cat__embarked_S > 0.500000,"{'bool__adult_male_0': 0.5, 'cat__class_Second': 0.5, 'bool__alone_1': 0.5, 'cat__embarked_S': 0.5}","{'num__age': 2.047158181667328, 'num__fare': -0.12240295112133026}",[ 2. 24.],[0.07692308 0.92307692],26,0.029180695847362513,1,1,0.9230769230769231,1,1,0.9230769230769231,0.3838383838383838,2.404858299595142,0.39124356362925566,0.25496637922968624,0.357302784215561
47,8,41,tree_8_leaf_41,"('bool__adult_male_0 > 0.500000', 'num__fare <= 0.322070', 'cat__sex_male <= 0.500000', 'cat__class_Second <= 0.500000', 'cat__embarked_S <= 0.500000', 'num__age <= 0.029850')",bool__adult_male_0 > 0.500000 AND num__fare <= 0.322070 AND cat__sex_male <= 0.500000 AND cat__class_Second <= 0.500000 AND cat__embarked_S <= 0.500000 AND num__age <= 0.029850,{'bool__adult_male_0': 0.5},"{'num__fare': 0.32207027077674866, 'cat__sex_male': 0.5, 'cat__class_Second': 0.5, 'cat__embarked_S': 0.5, 'num__age': 0.029849823564291}",[13. 39.],[0.25 0.75],52,0.058361391694725026,1,1,0.75,1,1,0.75,0.3838383838383838,1.9539473684210527,0.8112781244591328,0.10104684075559152,0.35628217520944583
48,4,9,tree_4_leaf_9,"('bool__adult_male_1 <= 0.500000', 'num__sibsp <= 2.701140', 'num__parch <= 3.870889', 'num__fare <= -0.131001', 'cat__class_Third > 0.500000', 'cat__embarked_S <= 0.500000')",bool__adult_male_1 <= 0.500000 AND num__sibsp <= 2.701140 AND num__parch <= 3.870889 AND num__fare <= -0.131001 AND cat__class_Third > 0.500000 AND cat__embarked_S <= 0.500000,{'cat__class_Third': 0.5},"{'bool__adult_male_1': 0.5, 'num__sibsp': 2.7011396884918213, 'num__parch': 3.870888590812683, 'num__fare': -0.13100146502256393, 'cat__embarked_S': 0.5}",[18. 41.],[0.30508475 0.69491525],59,0.06621773288439955,1,1,0.6949152542372882,1,1,0.6949152542372882,0.3838383838383838,1.8104371097234615,0.887417927068569,0.0714585543276642,0.3319525952040914
49,30,53,tree_30_leaf_53,"('bool__adult_male_0 > 0.500000', 'cat__class_Third <= 0.500000', 'bool__alone_1 > 0.500000', 'cat__embark_town_Cherbourg <= 0.500000', 'cat__class_Second <= 0.500000')",bool__adult_male_0 > 0.500000 AND cat__class_Third <= 0.500000 AND bool__alone_1 > 0.500000 AND cat__embark_town_Cherbourg <= 0.500000 AND cat__class_Second <= 0.500000,"{'bool__adult_male_0': 0.5, 'bool__alone_1': 0.5}","{'cat__class_Third': 0.5, 'cat__embark_town_Cherbourg': 0.5, 'cat__class_Second': 0.5}",[ 0. 16.],[0. 1.],16,0.017957351290684626,1,1,1.0,1,1,1.0,0.3838383838383838,2.605263157894737,-0.0,0.41059169461184564,0.31912350753708896
50,16,78,tree_16_leaf_78,"('bool__adult_male_0 > 0.500000', 'num__fare > 0.322070', 'cat__embark_town_Cherbourg <= 0.500000', 'num__sibsp <= 4.515817', 'cat__deck_B > 0.500000')",bool__adult_male_0 > 0.500000 AND num__fare > 0.322070 AND cat__embark_town_Cherbourg <= 0.500000 AND num__sibsp <= 4.515817 AND cat__deck_B > 0.500000,"{'bool__adult_male_0': 0.5, 'num__fare': 0.32207027077674866, 'cat__deck_B': 0.5}","{'cat__embark_town_Cherbourg': 0.5, 'num__sibsp': 4.515816926956177}",[ 0. 15.],[0. 1.],15,0.016835016835016835,1,1,1.0,1,1,1.0,0.3838383838383838,2.605263157894737,-0.0,0.41059169461184564,0.30899000751861067
51,23,61,tree_23_leaf_61,"('bool__adult_male_0 > 0.500000', 'num__sibsp <= 1.793801', 'cat__class_Third > 0.500000', 'cat__embark_town_Queenstown <= 0.500000', 'num__fare > -0.430464', 'num__parch <= 3.870889')",bool__adult_male_0 > 0.500000 AND num__sibsp <= 1.793801 AND cat__class_Third > 0.500000 AND cat__embark_town_Queenstown <= 0.500000 AND num__fare > -0.430464 AND num__parch <= 3.870889,"{'bool__adult_male_0': 0.5, 'cat__class_Third': 0.5, 'num__fare': -0.43046367168426514}","{'num__sibsp': 1.7938011288642883, 'cat__embark_town_Queenstown': 0.5, 'num__parch': 3.870888590812683}",[22. 33.],[0.4 0.6],55,0.06172839506172839,1,1,0.6,1,1,0.6,0.3838383838383838,1.563157894736842,0.9709505944546686,0.03398232921971231,0.24514214669337236
12,31,53,tree_31_leaf_53,"('cat__class_Third > 0.500000', 'cat__sex_female <= 0.500000', 'cat__who_man <= 0.500000', 'bool__alone_0 > 0.500000', 'cat__embark_town_Cherbourg <= 0.500000', 'num__fare > -0.229117')",cat__class_Third > 0.500000 AND cat__sex_female <= 0.500000 AND cat__who_man <= 0.500000 AND bool__alone_0 > 0.500000 AND cat__embark_town_Cherbourg <= 0.500000 AND num__fare > -0.229117,"{'cat__class_Third': 0.5, 'bool__alone_0': 0.5, 'num__fare': -0.2291167974472046}","{'cat__sex_female': 0.5, 'cat__who_man': 0.5, 'cat__embark_town_Cherbourg': 0.5}",[17.  1.],[0.94444444 0.05555556],18,0.020202020202020204,0,0,0.9444444444444444,0,0,0.9444444444444444,0.6161616161616161,1.5327868852459017,0.3095434291503252,0.12448812688659558,0.21694887243661476
52,3,43,tree_3_leaf_43,"('num__pclass > 0.229006', 'num__age <= -1.833759', 'num__sibsp <= 1.793801', 'cat__embark_town_Cherbourg <= 0.500000', 'cat__deck_C > 0.500000')",num__pclass > 0.229006 AND num__age <= -1.833759 AND num__sibsp <= 1.793801 AND cat__embark_town_Cherbourg <= 0.500000 AND cat__deck_C > 0.500000,"{'num__pclass': 0.22900621592998505, 'cat__deck_C': 0.5}","{'num__age': -1.8337588906288147, 'num__sibsp': 1.7938011288642883, 'cat__embark_town_Cherbourg': 0.5}",[0. 7.],[0. 1.],7,0.007856341189674524,1,1,1.0,1,1,1.0,0.3838383838383838,2.605263157894737,-0.0,0.41059169461184564,0.21108035961444593
13,36,55,tree_36_leaf_55,"('cat__sex_male > 0.500000', 'bool__adult_male_1 > 0.500000', 'cat__class_Second <= 0.500000', 'cat__embark_town_Southampton > 0.500000', 'num__pclass <= -0.369365', 'bool__alone_0 <= 0.500000')",cat__sex_male > 0.500000 AND bool__adult_male_1 > 0.500000 AND cat__class_Second <= 0.500000 AND cat__embark_town_Southampton > 0.500000 AND num__pclass <= -0.369365 AND bool__alone_0 <= 0.500000,"{'cat__sex_male': 0.5, 'bool__adult_male_1': 0.5, 'cat__embark_town_Southampton': 0.5}","{'cat__class_Second': 0.5, 'num__pclass': -0.36936482787132263, 'bool__alone_0': 0.5}",[35. 17.],[0.67307692 0.32692308],52,0.058361391694725026,0,0,0.6730769230769231,0,0,0.6730769230769231,0.6161616161616161,1.0923707440100885,0.9117517586347537,0.0025520874223418505,0.18332836184664553
14,34,71,tree_34_leaf_71,"('bool__adult_male_1 > 0.500000', 'cat__class_First > 0.500000', 'cat__embarked_C <= 0.500000', 'num__age <= 3.507305', 'bool__alone_1 > 0.500000', 'cat__deck_D <= 0.500000')",bool__adult_male_1 > 0.500000 AND cat__class_First > 0.500000 AND cat__embarked_C <= 0.500000 AND num__age <= 3.507305 AND bool__alone_1 > 0.500000 AND cat__deck_D <= 0.500000,"{'bool__adult_male_1': 0.5, 'cat__class_First': 0.5, 'bool__alone_1': 0.5}","{'cat__embarked_C': 0.5, 'num__age': 3.507305145263672, 'cat__deck_D': 0.5}",[32. 15.],[0.68085106 0.31914894],47,0.052749719416386086,0,0,0.6808510638297872,0,0,0.6808510638297872,0.6161616161616161,1.1049877921171958,0.9034535552068337,0.00331422247706915,0.1788956473559111
